time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-25T11:03:49.750Z,37.647,-118.9383333,3.94,0.22,md,9,206,0.02702,0.03,nc,nc72958301,2018-01-25T17:21:03.557Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.93,31.61,0.154,6,reviewed,nc,nc
2018-01-25T11:01:30.120Z,17.9186,-66.7463,9,2.08,md,5,234,0.1872,0.17,pr,pr2018025009,2018-01-25T16:35:29.887Z,"9km SSW of Tallaboa, Puerto Rico",earthquake,1.15,6.23,0.03,4,reviewed,pr,pr
2018-01-25T10:56:34.080Z,19.4006667,-155.2735,11.57,1.06,md,17,120,0.02581,0.09,hv,hv70021162,2018-01-26T01:01:41.780Z,"5km SW of Volcano, Hawaii",earthquake,0.5,0.57,0.183,9,reviewed,hv,hv
2018-01-25T10:50:14.750Z,33.7446667,-117.496,11.17,2.15,ml,135,23,0.02232,0.23,ci,ci38092344,2018-01-27T13:09:40.027Z,"12km NE of Trabuco Canyon, CA",earthquake,0.12,0.21,0.149,120,reviewed,ci,ci
2018-01-25T10:48:00.366Z,60.008,-150.7451,28.7,1.7,ml,,,,0.6,ak,ak18194493,2018-01-25T10:52:16.514Z,"43km NE of Fritz Creek, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-01-25T10:46:26.180Z,44.7306667,-111.171,10.05,0.63,md,12,76,0.02698,0.19,uu,uu60265907,2018-01-25T16:06:00.240Z,"9km NW of West Yellowstone, Montana",earthquake,0.57,0.99,0.238,9,reviewed,uu,uu
2018-01-25T10:41:58.580Z,19.3968333,-155.278,8.22,0.84,md,13,109,0.0276,0.14,hv,hv70021142,2018-01-26T00:56:21.060Z,"5km SW of Volcano, Hawaii",earthquake,0.97,0.86,0.087,8,reviewed,hv,hv
2018-01-25T10:41:14.070Z,-17.7562,-179.6446,620.51,5.7,mww,,35,8.481,1.06,us,us2000cp7l,2018-01-25T23:53:06.040Z,"180km SE of Lambasa, Fiji",earthquake,8.7,6.5,0.069,20,reviewed,us,us
2018-01-25T10:34:52.060Z,46.6085,-119.8448333,6.57,0.9,ml,16,88,0.05049,0.07,uw,uw61344707,2018-01-25T21:44:54.400Z,"9km SE of Desert Aire, Washington",earthquake,0.24,0.17,0.161,9,reviewed,uw,uw
2018-01-25T10:27:54.000Z,19.4038333,-155.2735,10.34,1.15,md,26,39,0.01526,0.11,hv,hv70021122,2018-01-26T00:38:58.020Z,"4km SW of Volcano, Hawaii",earthquake,0.54,0.55,0.22,10,reviewed,hv,hv
2018-01-25T10:26:35.660Z,17.9206,-66.7486,9,2.12,md,5,232,0.1876,0.2,pr,pr2018025008,2018-01-25T13:05:10.827Z,"8km SSW of Tallaboa, Puerto Rico",earthquake,1.26,7.77,0.06,5,reviewed,pr,pr
2018-01-25T10:25:42.630Z,-8.1218,-13.6908,10,5,mb,,40,0.688,1.35,us,us2000cp7j,2018-01-25T10:47:42.040Z,"82km ESE of Georgetown, Saint Helena",earthquake,8,1.9,0.064,78,reviewed,us,us
2018-01-25T10:20:29.740Z,19.4113333,-155.274,11.85,0.95,md,10,152,0.03345,0.08,hv,hv70021117,2018-01-26T00:32:19.280Z,"4km WSW of Volcano, Hawaii",earthquake,0.82,1.03,0.06,5,reviewed,hv,hv
2018-01-25T10:19:51.930Z,33.7465,-117.4965,10.97,1.85,ml,104,23,0.0214,0.22,ci,ci38092336,2018-01-25T16:06:16.360Z,"13km NE of Trabuco Canyon, CA",earthquake,0.15,0.23,0.148,97,reviewed,ci,ci
2018-01-25T10:15:29.390Z,33.7503333,-117.4993333,10.79,1.21,ml,34,69,0.0808,0.21,ci,ci38092328,2018-01-25T14:17:03.578Z,"13km NE of Trabuco Canyon, CA",earthquake,0.35,0.45,0.202,33,reviewed,ci,ci
2018-01-25T10:14:30.020Z,33.7526667,-117.5048333,13.59,1.18,ml,17,68,0.02457,0.17,ci,ci38092320,2018-01-25T19:12:11.870Z,"13km NE of Trabuco Canyon, CA",earthquake,0.38,0.61,0.331,5,reviewed,ci,ci
2018-01-25T10:14:19.270Z,19.4053333,-155.2691667,9.81,1.42,md,18,146,0.02594,0.14,hv,hv70021107,2018-01-26T00:30:03.500Z,"4km SW of Volcano, Hawaii",earthquake,0.63,1.2,0.072,6,reviewed,hv,hv
2018-01-25T10:11:56.800Z,19.007,-67.3138,41,2.72,md,5,332,0.5763,0.53,pr,pr2018025007,2018-01-25T12:50:42.907Z,"61km NNW of San Antonio, Puerto Rico",earthquake,4.53,15.45,0.25,2,reviewed,pr,pr
2018-01-25T10:10:03.909Z,56.0885,-149.2578,11.5,3.2,ml,,,,0.84,ak,ak18194368,2018-01-25T21:52:46.028Z,"269km SE of Kodiak, Alaska",earthquake,,11.4,,,reviewed,ak,ak
2018-01-25T10:09:56.810Z,33.741,-117.4911667,11.15,3.97,mw,198,22,0.02263,0.25,ci,ci38092312,2018-01-28T00:50:37.065Z,"12km NE of Trabuco Canyon, CA",earthquake,0.11,0.22,,6,reviewed,ci,ci
2018-01-25T10:09:54.360Z,19.3996667,-155.2945,8.42,0.83,md,16,57,0.009625,0.09,hv,hv70021102,2018-01-26T00:14:17.480Z,"6km WSW of Volcano, Hawaii",earthquake,0.54,0.83,0.05,6,reviewed,hv,hv
2018-01-25T10:06:42.720Z,17.9236,-66.7493,8,2.15,md,3,194,0.2276,0.21,pr,pr2018025006,2018-01-25T12:50:18.307Z,"8km SSW of Tallaboa, Puerto Rico",earthquake,3.13,4.96,0.1,3,reviewed,pr,pr
2018-01-25T10:06:32.600Z,19.3886667,-155.2458333,13.51,1.41,md,13,246,0.006049,0.13,hv,hv70021097,2018-01-25T22:01:17.550Z,"4km S of Volcano, Hawaii",earthquake,1.24,0.42,0.225,9,reviewed,hv,hv
2018-01-25T10:03:14.120Z,19.3956667,-155.2895,7.95,0.81,md,16,100,0.02522,0.16,hv,hv70021092,2018-01-25T21:56:50.750Z,"6km SW of Volcano, Hawaii",earthquake,0.66,0.84,0.097,5,reviewed,hv,hv
2018-01-25T09:58:36.900Z,19.4176667,-155.2808333,5.17,0.86,md,13,138,0.02054,0.16,hv,hv70021087,2018-01-25T21:57:06.960Z,"4km WSW of Volcano, Hawaii",earthquake,0.62,1.38,0.233,7,reviewed,hv,hv
2018-01-25T09:55:46.860Z,19.3616667,-155.0808333,7.46,0.86,md,7,167,0.02965,0.02,hv,hv70021082,2018-01-25T21:57:35.900Z,"16km S of Fern Acres, Hawaii",earthquake,1.06,2.47,0.049,3,reviewed,hv,hv
2018-01-25T09:55:22.160Z,19.3846667,-155.283,7.81,1.26,md,23,112,0.02258,0.14,hv,hv70021077,2018-01-25T21:57:53.980Z,"6km SW of Volcano, Hawaii",earthquake,0.64,0.86,0.155,9,reviewed,hv,hv
2018-01-25T09:45:20.740Z,17.8963,-66.7315,13,2.34,md,6,245,0.1927,0.28,pr,pr2018025005,2018-01-25T12:49:53.251Z,"11km S of Tallaboa, Puerto Rico",earthquake,3.24,3.02,0.16,5,reviewed,pr,pr
2018-01-25T09:44:41.100Z,19.4015,-155.2791667,6.47,0.69,md,7,151,0.02244,0.06,hv,hv70021062,2018-01-25T20:14:41.780Z,"5km SW of Volcano, Hawaii",earthquake,0.91,1.99,0.038,4,reviewed,hv,hv
2018-01-25T09:42:04.380Z,17.7758,-66.686,16,2.67,md,6,282,0.2787,0.83,pr,pr2018025004,2018-01-25T12:49:32.227Z,"24km S of Tallaboa, Puerto Rico",earthquake,5.85,4.88,0.17,6,reviewed,pr,pr
2018-01-25T09:39:07.040Z,33.4783333,-116.7878333,3.57,1.31,ml,43,40,0.09655,0.21,ci,ci38092304,2018-01-25T14:17:53.210Z,"8km ENE of Aguanga, CA",earthquake,0.22,0.67,0.169,27,reviewed,ci,ci
2018-01-25T09:37:30.750Z,19.3903333,-155.2946667,7.65,0.8,md,13,63,0.0007141,0.15,hv,hv70021052,2018-01-25T20:12:39.730Z,"7km SW of Volcano, Hawaii",earthquake,0.67,1.57,0.085,7,reviewed,hv,hv
2018-01-25T09:32:01.570Z,17.9713,-66.7351,20,2.15,md,5,211,0.1474,0.47,pr,pr2018025003,2018-01-25T12:49:12.315Z,"3km SW of Tallaboa, Puerto Rico",earthquake,3.61,7.04,0.05,4,reviewed,pr,pr
2018-01-25T09:31:57.170Z,19.1835,-155.4803333,31.71,1.7,md,19,198,0.0669,0.11,hv,hv70021047,2018-01-26T23:19:53.450Z,"2km S of Pahala, Hawaii",earthquake,1.07,1.23,0.032,12,reviewed,hv,hv
2018-01-25T09:30:12.220Z,17.882,-66.74,6,2.24,md,5,220,0.2092,0.36,pr,pr2018025002,2018-01-25T12:48:48.987Z,"12km SSW of Tallaboa, Puerto Rico",earthquake,2.2,1.52,0.08,3,reviewed,pr,pr
2018-01-25T09:23:14.940Z,17.9,-66.7178,13,2.54,md,12,203,0.1812,0.15,pr,pr2018025000,2018-01-25T09:48:21.944Z,"10km S of Tallaboa, Puerto Rico",earthquake,0.75,0.52,0.25,11,reviewed,pr,pr
2018-01-25T09:20:38.790Z,38.8203316,-122.7649994,1.55,1.67,md,23,49,0.01414,0.05,nc,nc72958281,2018-01-25T10:36:02.029Z,"4km W of Cobb, CA",earthquake,0.21,0.37,0.17,9,automatic,nc,nc
2018-01-25T09:19:58.290Z,19.4161667,-155.2753333,9.1,0.86,md,10,116,0.01521,0.08,hv,hv70021037,2018-01-25T20:07:49.200Z,"4km WSW of Volcano, Hawaii",earthquake,0.8,1.71,0.069,5,reviewed,hv,hv
2018-01-25T09:13:20.080Z,37.3846667,-118.4073333,6.18,1.36,md,16,115,0.04777,0.04,nc,nc72958276,2018-01-25T18:49:02.185Z,"1km ESE of Dixon Lane-Meadow Creek, CA",earthquake,0.28,0.67,0.281,15,reviewed,nc,nc
2018-01-25T09:03:34.385Z,62.0958,-150.961,58.6,2.4,ml,,,,0.37,ak,ak18194241,2018-01-25T09:15:58.377Z,"51km WSW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-01-25T08:59:16.770Z,37.7425003,-122.5526657,13.94,1.52,md,15,185,0.08104,0.03,nc,nc72958271,2018-01-25T09:42:01.894Z,"4km WNW of San Francisco Zoo, CA",earthquake,0.51,0.78,0.17,12,automatic,nc,nc
2018-01-25T08:49:29.150Z,-21.9287,-68.7638,123.16,4.3,mb,,49,0.463,0.85,us,us2000cp77,2018-01-25T09:04:56.040Z,"62km NNE of Calama, Chile",earthquake,5.9,7.4,0.16,11,reviewed,us,us
2018-01-25T08:35:42.080Z,19.4465,-155.2233333,28.87,2.02,md,51,52,0.03428,0.11,hv,hv70021002,2018-01-26T00:23:57.420Z,"2km NE of Volcano, Hawaii",earthquake,0.35,0.52,0.103,23,reviewed,hv,hv
2018-01-25T08:34:16.230Z,33.4965,-116.7906667,6.12,0.28,ml,14,118,0.08191,0.09,ci,ci38092280,2018-01-25T14:17:23.954Z,"9km NE of Aguanga, CA",earthquake,0.26,0.83,0.14,11,reviewed,ci,ci
2018-01-25T08:33:03.600Z,35.8978333,-117.9295,3.09,0.27,ml,9,215,0.05866,0.13,ci,ci38092288,2018-01-25T18:58:47.121Z,"5km SSW of Little Lake, CA",earthquake,0.55,1.62,0.148,4,reviewed,ci,ci
2018-01-25T08:18:06.595Z,56.4334,-149.1483,11.1,3.4,ml,,,,0.73,ak,ak18194225,2018-01-25T21:30:55.515Z,"246km SE of Kodiak, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2018-01-25T08:12:08.347Z,56.2379,-149.7683,38.3,3.8,ml,,,,0.79,ak,ak18194215,2018-01-25T08:28:28.040Z,"232km SE of Kodiak, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-01-25T08:09:25.170Z,17.651,-68.4208,35,3.27,md,4,252,1.3585,0.27,pr,pr2018025001,2018-01-26T12:58:12.040Z,"77km SSE of Boca de Yuma, Dominican Republic",earthquake,6.16,16.47,0.13,3,reviewed,pr,pr
2018-01-25T08:03:38.440Z,5.7327,125.9221,98.93,4.8,mb,,91,1.371,0.61,us,us2000cp6y,2018-01-25T08:19:41.040Z,"37km ESE of Caburan, Philippines",earthquake,8,4.5,0.095,34,reviewed,us,us
2018-01-25T07:59:40.894Z,39.382,-119.7515,5.6,0.9,ml,7,160.86,0.013,0.1015,nn,nn00619681,2018-01-26T15:52:41.696Z,"11km NW of Virginia City, Nevada",earthquake,,1.5,0.54,3,reviewed,nn,nn
2018-01-25T07:50:57.670Z,55.5736,166.2891,10,4.4,mb,,177,5.151,0.57,us,us2000cp6x,2018-01-25T08:04:08.040Z,"46km NNE of Nikol'skoye, Russia",earthquake,8.1,2,0.087,38,reviewed,us,us
2018-01-25T07:43:25.710Z,33.7021667,-116.7148333,17.87,0.56,ml,16,99,0.01215,0.16,ci,ci38092272,2018-01-25T14:17:41.549Z,"4km S of Idyllwild, CA",earthquake,0.45,0.6,0.17,15,reviewed,ci,ci
2018-01-25T07:35:07.220Z,36.6401672,-121.2573318,4.06,1.57,md,13,167,0.05461,0.07,nc,nc72958256,2018-01-25T08:50:02.793Z,"16km NW of Pinnacles, CA",earthquake,0.51,1.42,0.23,9,automatic,nc,nc
2018-01-25T07:30:34.654Z,63.2703,-150.5836,136.6,1.6,ml,,,,0.15,ak,ak18194099,2018-01-25T07:42:15.284Z,"82km W of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-01-25T07:22:25.020Z,62.3228,-148.0288,29.1,1.9,ml,,,,0.87,ak,ak18194093,2018-01-25T07:27:58.996Z,"72km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-25T07:19:16.131Z,56.4555,-148.4825,11.8,3.6,ml,,,,0.67,ak,ak18194083,2018-01-25T21:25:14.929Z,"275km ESE of Kodiak, Alaska",earthquake,,4,,,reviewed,ak,ak
2018-01-25T07:10:59.620Z,38.8261681,-122.8131638,-0.15,0.76,md,14,134,0.003673,0.07,nc,nc72958251,2018-01-25T07:35:03.638Z,"7km NW of The Geysers, CA",earthquake,0.32,0.34,0.24,4,automatic,nc,nc
2018-01-25T07:09:30.760Z,38.8320007,-122.8059998,1.81,0.82,md,13,95,0.009163,0.01,nc,nc72958246,2018-01-25T07:24:03.615Z,"7km W of Cobb, CA",earthquake,0.28,0.76,0.19,3,automatic,nc,nc
2018-01-25T06:38:31.230Z,33.5848333,-116.8125,8.46,0.07,ml,14,152,0.04136,0.07,ci,ci38092264,2018-01-25T18:53:40.154Z,"13km WNW of Anza, CA",earthquake,0.27,0.38,0.141,8,reviewed,ci,ci
2018-01-25T06:30:20.430Z,38.831501,-122.8044968,1.54,1.31,md,21,45,0.009192,0.04,nc,nc72958241,2018-01-25T08:25:02.743Z,"7km W of Cobb, CA",earthquake,0.23,0.38,0.17,7,automatic,nc,nc
2018-01-25T06:25:33.460Z,38.5685,-112.2785,5.32,2.73,ml,16,86,0.08296,0.31,uu,uu60265897,2018-01-26T03:56:43.644Z,"12km WSW of Monroe, Utah",earthquake,0.63,1.22,0.202,15,reviewed,uu,uu
2018-01-25T06:17:43.571Z,55.8495,-149.2337,10,3.6,ml,,,,0.59,ak,ak18194068,2018-01-25T21:11:26.220Z,"295km SE of Kodiak, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2018-01-25T06:16:57.430Z,37.5845,-118.8471667,0.21,0.45,md,7,228,0.01537,0.03,nc,nc72958236,2018-01-25T17:17:01.546Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.89,1.04,0.294,6,reviewed,nc,nc
2018-01-25T06:05:52.330Z,55.887,-149.9016,7.14,4.3,mb,,164,2.303,0.85,us,us2000cp6i,2018-01-25T06:28:38.040Z,"261km SE of Kodiak, Alaska",earthquake,6,5.4,0.266,4,reviewed,us,us
2018-01-25T06:05:28.700Z,32.845,-115.7396667,7.65,1.01,ml,26,76,0.01097,0.2,ci,ci38092256,2018-01-25T18:01:18.361Z,"16km W of Imperial, CA",earthquake,0.25,0.45,0.1,8,reviewed,ci,ci
2018-01-25T06:03:59.028Z,36.5101,-116.2451,6.2,0.2,ml,5,183.13,0.065,0.1397,nn,nn00619683,2018-01-26T15:55:46.996Z,"40km NW of Pahrump, Nevada",earthquake,,6.8,0.5,3,reviewed,nn,nn
2018-01-25T05:59:13.270Z,36.5618333,-89.5981667,8.23,1.98,md,33,35,0.01612,0.14,nm,nm60214701,2018-01-25T17:13:19.480Z,"3km SSE of Lilbourn, Missouri",earthquake,0.35,0.53,0.118,25,reviewed,nm,nm
2018-01-25T05:54:33.130Z,36.5365,-121.134,8.42,0.68,md,12,86,0.05316,0.09,nc,nc72958231,2018-01-26T03:20:03.346Z,"1km ENE of Pinnacles, CA",earthquake,0.37,0.65,0.154,11,reviewed,nc,nc
2018-01-25T05:40:58.390Z,35.9156667,-117.6411667,2.68,1.39,ml,19,54,0.03776,0.17,ci,ci38092096,2018-01-25T14:17:59.099Z,"24km E of Little Lake, CA",earthquake,0.28,0.49,0.195,16,reviewed,ci,ci
2018-01-25T05:34:04.300Z,37.5358333,-118.8893333,4.5,0.86,md,15,182,0.07223,0.08,nc,nc72958226,2018-01-25T17:15:04.549Z,"14km SE of Mammoth Lakes, CA",earthquake,0.5,1.08,0.172,13,reviewed,nc,nc
2018-01-25T05:33:52.670Z,46.9055,-112.4225,5.2,0.72,md,6,118,0.112,0.04,mb,mb80278769,2018-01-25T16:19:48.220Z,"20km ESE of Lincoln, Montana",earthquake,0.53,2.86,0.09,2,reviewed,mb,mb
2018-01-25T05:32:11.910Z,46.7901667,-121.9125,8.63,0.81,ml,7,195,0.05632,0.07,uw,uw61344622,2018-01-25T20:14:00.940Z,"27km NW of Packwood, Washington",earthquake,0.53,0.64,0.069,5,reviewed,uw,uw
2018-01-25T05:27:29.860Z,38.8180008,-122.8141632,1.94,1.13,md,18,64,0.006262,0.03,nc,nc72958216,2018-01-25T07:57:03.689Z,"7km NW of The Geysers, CA",earthquake,0.22,0.55,0.03,4,automatic,nc,nc
2018-01-25T05:24:21.370Z,38.8300018,-122.8028336,6.34,0.56,md,7,169,0.008689,0.01,nc,nc72958211,2018-01-25T05:39:04.285Z,"7km W of Cobb, CA",earthquake,1.03,3.19,,1,automatic,nc,nc
2018-01-25T05:18:20.760Z,47.589,-122.5603333,20,1.63,ml,17,50,0.1424,0.12,uw,uw61344617,2018-01-25T20:09:20.670Z,"2km E of Enetai, Washington",earthquake,0.32,0.6,0.185,10,reviewed,uw,uw
2018-01-25T05:11:25.880Z,19.0524,122.1573,82.27,4.6,mb,,91,3.879,0.61,us,us2000cp6f,2018-01-25T06:12:36.040Z,"60km N of San Vicente, Philippines",earthquake,9.3,5.2,0.072,57,reviewed,us,us
2018-01-25T05:01:08.976Z,38.371,-118.3818,1.6,-0.3,ml,4,169.77,0.06,0.0813,nn,nn00619597,2018-01-26T02:35:40.601Z,"27km SE of Hawthorne, Nevada",earthquake,,6.7,0.36,2,reviewed,nn,nn
2018-01-25T04:57:43.780Z,33.7,-116.731,17.26,0.58,ml,19,98,0.02124,0.16,ci,ci38092080,2018-01-25T14:18:16.611Z,"5km SSW of Idyllwild, CA",earthquake,0.47,0.68,0.145,14,reviewed,ci,ci
2018-01-25T04:43:46.890Z,67.5743,-158.6508,1.5,3.1,ml,,,,0.53,ak,ak18193934,2018-01-25T05:01:05.596Z,"106km NW of Kobuk, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-01-25T04:36:52.305Z,59.4956,-150.5842,34.3,2.2,ml,,,,0.35,ak,ak18193929,2018-01-25T04:40:52.212Z,"48km ESE of Fritz Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-25T04:33:03.246Z,60.0205,-153.1017,128.5,2.4,ml,,,,0.5,ak,ak18193924,2018-01-25T04:43:33.650Z,"55km SSW of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-01-25T04:17:24.690Z,19.5606667,-155.6135,6.85,0.98,md,7,248,0.03471,0.11,hv,hv70020867,2018-01-25T07:41:13.870Z,"28km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.34,0.91,0.063,4,reviewed,hv,hv
2018-01-25T04:17:07.570Z,37.6618333,-118.8686667,0.08,1,md,18,138,0.02834,0.06,nc,nc72958196,2018-01-26T02:35:39.890Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.28,0.37,0.329,15,reviewed,nc,nc
2018-01-25T04:14:14.757Z,62.9791,-150.5651,100.3,1.6,ml,,,,0.27,ak,ak18193901,2018-01-25T04:18:32.009Z,"76km NNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-01-25T04:05:47.146Z,60.7901,-151.315,55.8,1.8,ml,,,,0.23,ak,ak18193896,2018-01-25T04:18:31.791Z,"11km N of Nikiski, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-01-25T03:49:12.620Z,38.7888336,-122.7249985,1.94,1.15,md,9,95,0.007475,0.02,nc,nc72958191,2018-01-25T04:07:02.945Z,"3km ENE of The Geysers, CA",earthquake,0.44,0.8,0.03,3,automatic,nc,nc
2018-01-25T03:48:28.280Z,8.2832,91.7614,10,5.1,mb,,97,5.977,1.01,us,us2000cp5r,2018-01-25T04:01:47.040Z,"174km WNW of Mohean, India",earthquake,5.5,1.9,0.086,44,reviewed,us,us
2018-01-25T03:48:16.826Z,64.1213,-148.3117,6.9,1.4,ml,,,,0.47,ak,ak18193795,2018-01-25T03:53:00.841Z,"43km NE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-01-25T03:47:43.920Z,19.4306667,-155.2648333,9.72,0.95,md,6,180,0.03098,0.04,hv,hv70020837,2018-01-26T03:14:53.950Z,"2km W of Volcano, Hawaii",earthquake,0.83,2.62,0.088,5,reviewed,hv,hv
2018-01-25T03:44:13.340Z,-26.5892,67.5016,10,5.2,mb,,53,7.79,0.91,us,us2000cp65,2018-01-25T04:31:35.040Z,"Indian Ocean Triple Junction",earthquake,11.6,1.8,0.098,34,reviewed,us,us
2018-01-25T03:42:28.650Z,38.8278351,-122.809166,0.12,1.45,md,21,41,0.00449,0.04,nc,nc72958186,2018-01-25T03:57:03.928Z,"7km NW of The Geysers, CA",earthquake,0.18,0.41,0.11,4,automatic,nc,nc
2018-01-25T03:41:18.064Z,55.9158,-150.1317,10,4.3,ml,,,,0.93,ak,ak18193777,2018-01-25T17:14:50.102Z,"250km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-25T03:24:40.750Z,53.2834,153.8336,478.75,4.4,mb,,105,2.332,0.63,us,us2000cp5k,2018-01-25T03:37:32.040Z,"269km NW of Ozernovskiy, Russia",earthquake,9.9,6.4,0.055,95,reviewed,us,us
2018-01-25T03:24:32.080Z,33.4938333,-116.4728333,13.95,0.56,ml,17,139,0.1081,0.13,ci,ci38092056,2018-01-25T14:18:19.557Z,"20km ESE of Anza, CA",earthquake,0.36,0.51,0.074,11,reviewed,ci,ci
2018-01-25T03:12:06.331Z,62.4778,-148.1672,54.3,1.8,ml,,,,0.58,ak,ak18193741,2018-01-25T03:15:13.069Z,"83km NNE of Sutton-Alpine, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-01-25T03:09:29.030Z,33.3858333,-116.354,4.18,0.82,ml,37,117,0.05996,0.17,ci,ci38092048,2018-01-25T21:13:25.873Z,"15km N of Borrego Springs, CA",earthquake,0.24,0.62,0.11,21,reviewed,ci,ci
2018-01-25T03:02:21.830Z,55.4842,166.2716,10,4.7,mb,,140,5.103,0.68,us,us2000cp5e,2018-01-25T03:31:15.040Z,"36km NNE of Nikol'skoye, Russia",earthquake,6.6,1.9,0.049,124,reviewed,us,us
2018-01-25T02:57:48.440Z,38.8133316,-122.8199997,2.39,1.32,md,19,83,0.008443,0.03,nc,nc72958176,2018-01-25T04:30:02.159Z,"7km NW of The Geysers, CA",earthquake,0.28,0.4,0.03,5,automatic,nc,nc
2018-01-25T02:56:39.250Z,35.7258333,-117.6455,8.41,1.65,ml,28,62,0.09176,0.15,ci,ci38092032,2018-01-25T17:57:33.344Z,"12km NNE of Ridgecrest, CA",earthquake,0.17,0.56,0.128,22,reviewed,ci,ci
2018-01-25T02:56:38.440Z,55.6836,166.129,10,4.2,mb,,190,5.121,0.58,us,us2000cp5p,2018-01-25T03:50:28.040Z,"55km N of Nikol'skoye, Russia",earthquake,12,2,0.121,19,reviewed,us,us
2018-01-25T02:53:28.020Z,33.537,-116.7225,2.82,0.82,ml,33,42,0.0309,0.15,ci,ci38092024,2018-01-25T14:19:03.060Z,"5km WSW of Anza, CA",earthquake,0.18,0.58,0.198,26,reviewed,ci,ci
2018-01-25T02:42:51.171Z,62.1553,-150.3693,18.1,2.1,ml,,,,0.61,ak,ak18193733,2018-01-25T02:47:22.460Z,"23km SW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-01-25T02:34:07.540Z,38.8219986,-122.7863312,1.6,1.53,md,24,63,0.009778,0.03,nc,nc72958166,2018-01-25T04:02:01.939Z,"6km W of Cobb, CA",earthquake,0.22,0.34,0.22,6,automatic,nc,nc
2018-01-25T02:31:39.580Z,33.04,-116.4241667,7.43,1.2,ml,48,39,0.1476,0.17,ci,ci38092008,2018-01-25T17:53:27.327Z,"17km ESE of Julian, CA",earthquake,0.16,0.91,0.133,33,reviewed,ci,ci
2018-01-25T02:28:58.786Z,56.4085,-148.5401,10,3.5,ml,,,,0.71,ak,ak18193633,2018-01-25T20:12:28.913Z,"280km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-25T02:27:56.090Z,55.7075,166.0943,10,4.7,mb,,160,5.116,1.06,us,us2000cp55,2018-01-25T02:39:22.040Z,"57km N of Nikol'skoye, Russia",earthquake,12.3,1.9,0.082,45,reviewed,us,us
2018-01-25T02:14:38.280Z,34.5123333,-118.5786667,11.23,1.46,ml,36,54,0.03479,0.2,ci,ci38092000,2018-01-25T17:30:48.208Z,"5km ENE of Castaic, CA",earthquake,0.24,0.44,0.16,23,reviewed,ci,ci
2018-01-25T02:10:33.560Z,55.4029,166.4776,8.83,6.2,mww,,125,5.175,1.08,us,us2000cp4y,2018-01-25T16:40:25.040Z,"38km NE of Nikol'skoye, Russia",earthquake,8.7,5.5,0.068,21,reviewed,us,us
2018-01-25T02:06:16.550Z,37.6083333,-118.8178333,4.26,0.57,md,12,146,0.02035,0.04,nc,nc72958151,2018-01-25T16:53:04.439Z,"13km WNW of Toms Place, CA",earthquake,0.57,0.4,0.13,8,reviewed,nc,nc
2018-01-25T01:54:41.890Z,38.8458328,-122.8213348,2.79,1.16,md,12,140,0.008954,0.09,nc,nc72958146,2018-01-25T03:33:04.762Z,"9km WNW of Cobb, CA",earthquake,0.62,0.86,0.23,3,automatic,nc,nc
2018-01-25T01:34:26.340Z,33.5053333,-116.7915,5.63,0.29,ml,14,105,0.07509,0.07,ci,ci38091976,2018-01-25T01:42:07.287Z,"10km NE of Aguanga, CA",earthquake,0.18,0.56,0.106,6,reviewed,ci,ci
2018-01-25T01:28:25.480Z,35.185,-118.1705,8.61,0.71,ml,16,61,0.1303,0.12,ci,ci38091968,2018-01-25T01:39:21.274Z,"15km N of Mojave, CA",earthquake,0.21,0.91,0.086,10,reviewed,ci,ci
2018-01-25T01:20:39.720Z,33.2636667,-116.761,7.86,0.55,ml,25,61,0.02768,0.12,ci,ci38091960,2018-01-25T01:35:29.250Z,"2km N of Lake Henshaw, CA",earthquake,0.18,0.61,0.108,13,reviewed,ci,ci
2018-01-25T01:15:58.870Z,8.2698,91.7832,10,5.9,mww,,31,5.951,1.25,us,us2000cp4g,2018-01-25T23:46:20.040Z,"172km WNW of Mohean, India",earthquake,8.2,1.8,0.073,18,reviewed,us,us
